WEEK_RANK,NAME,TEAM,WEEK,RESULT,QBR,PAA,PLAYS,EPA,PASS,RUN,SACK,PEN,RAW,YEAR,SEASON_TYPE
21,A. Smith,KC,9,L28-17at DAL,46.6,-0.6,47,3.0,2.8,0.2,-1.0,0.0,45.3,2017,REGULAR
22,R. Wilson,SEA,9,L17-14vs. WSH,46.5,-0.5,63,5.2,2.3,3.0,-0.6,0.0,47.4,2017,REGULAR
23,K. Cousins,WSH,9,W17-14at SEA,35.2,-3.4,42,0.5,1.8,-1.6,-3.3,0.2,24.4,2017,REGULAR
24,B. Osweiler,DEN,9,L51-23at PHI,33.3,-3.9,47,0.2,0.1,0.0,-0.3,0.1,23.8,2017,REGULAR
25,C.J. Beathard,SF,9,L20-10vs. ARI,32.7,-3.9,62,1.5,0.5,1.2,-2.2,-0.3,29.3,2017,REGULAR
26,J. Winston,TB,9,L30-10at NO,29.6,-1.7,23,0.4,-0.2,0.6,-0.8,0.0,25.8,2017,REGULAR
27,T. Savage,HOU,9,L20-14vs. IND,10.3,-5.5,47,-1.2,-1.0,0.0,-1.4,-0.1,16.0,2017,REGULAR
1,C. Keenum,MIN,10,W38-30at WSH,99.2,9.8,30,10.7,11.1,-0.4,0.0,0.0,99.0,2017,REGULAR
2,C. Newton,CAR,10,W45-21vs. MIA,91.5,8.4,44,10.5,7.4,2.8,0.0,0.3,93.8,2017,REGULAR
3,C.J. Beathard,SF,10,W31-21vs. NYG,90.8,5.5,29,8.0,5.9,2.2,0.0,-0.1,93.5,2017,REGULAR
4,T. Brady,NE,10,W41-16at DEN,85.0,3.7,38,4.8,5.0,-0.4,-1.0,0.2,80.2,2017,REGULAR
5,B. Hundley,GB,10,W23-16at CHI,79.9,2.7,31,5.4,3.6,1.4,-1.9,0.4,77.1,2017,REGULAR
6,M. Ryan,ATL,10,W27-7vs. DAL,79.7,3.5,31,6.0,5.8,0.0,-0.7,0.2,83.1,2017,REGULAR
7,K. Cousins,WSH,10,L38-30vs. MIN,78.7,3.3,50,5.8,5.2,0.7,-0.3,-0.1,71.8,2017,REGULAR
8,D. Kizer,CLE,10,L38-24at DET,78.3,3.7,49,6.5,3.0,3.2,-0.2,0.3,74.6,2017,REGULAR
9,D. Brees,NO,10,W47-10at BUF,75.5,2.0,30,4.0,3.2,0.3,0.0,0.5,72.4,2017,REGULAR
10,E. Manning,NYG,10,L31-21at SF,73.7,3.3,43,5.1,5.0,0.0,-0.7,0.1,74.5,2017,REGULAR
11,P. Rivers,LAC,10,L20-17at JAX,67.9,0.2,40,3.8,3.5,0.0,0.0,0.3,51.4,2017,REGULAR
12,B. Roethlisberger,PIT,10,W20-17at IND,63.1,2.0,35,5.1,5.2,-0.5,-0.5,0.4,69.6,2017,REGULAR
13,J. Cutler,MIA,10,L45-21at CAR,61.1,0.9,39,2.9,2.9,0.0,0.0,0.0,58.1,2017,REGULAR
14,R. Wilson,SEA,10,W22-16at ARI,60.8,0.0,45,4.0,4.6,-0.3,-2.2,-0.2,50.0,2017,REGULAR
15,M. Stafford,DET,10,W38-24vs. CLE,58.4,2.8,34,5.8,3.6,1.8,-1.5,0.3,76.1,2017,REGULAR
16,M. Mariota,TEN,10,W24-20vs. CIN,57.2,1.4,59,6.8,3.1,2.8,-1.8,0.9,58.5,2017,REGULAR
17,B. Osweiler,DEN,10,L41-16vs. NE,52.6,1.3,34,3.0,2.7,0.0,0.0,0.3,63.4,2017,REGULAR
18,D. Prescott,DAL,10,L27-7at ATL,47.4,-0.5,46,2.7,0.2,2.4,-3.0,0.1,46.1,2017,REGULAR
19,B. Bortles,JAX,10,W20-17vs. LAC,45.2,-1.7,63,4.0,3.9,0.0,-1.2,0.1,40.5,2017,REGULAR
20,D. Stanton,ARI,10,L22-16vs. SEA,39.7,-2.6,55,1.9,1.5,-0.1,-0.9,0.6,34.0,2017,REGULAR
21,J. Brissett,IND,10,L20-17vs. PIT,39.6,-0.9,34,2.2,3.4,-1.3,-1.3,0.0,40.9,2017,REGULAR
22,J. Goff,LAR,10,W33-7vs. HOU,35.4,-0.3,46,3.5,3.3,0.0,-1.6,0.2,47.8,2017,REGULAR
23,A. Dalton,CIN,10,L24-20at TEN,33.2,-2.8,38,0.6,1.7,-1.5,-0.6,0.4,25.9,2017,REGULAR
24,T. Savage,HOU,10,L33-7at LAR,32.7,-3.6,44,0.3,0.1,-0.2,-1.3,0.4,24.0,2017,REGULAR
25,M. Trubisky,CHI,10,L23-16vs. GB,31.9,-0.5,45,3.3,3.2,0.0,-2.3,0.0,46.3,2017,REGULAR
26,T. Taylor,BUF,10,L47-10vs. NO,29.8,-1.3,24,0.6,-0.7,1.4,-0.2,0.0,31.6,2017,REGULAR
27,J. McCown,NYJ,10,L15-10at TB,29.3,-2.3,47,1.5,1.3,0.0,-1.7,0.2,33.6,2017,REGULAR
28,R. Fitzpatrick,TB,10,W15-10vs. NYJ,24.8,-1.9,41,1.8,3.0,-1.6,-0.6,0.4,33.9,2017,REGULAR
1,M. Ryan,ATL,11,W34-31at SEA,95.9,6.3,34,8.8,6.3,1.6,-0.4,0.9,93.3,2017,REGULAR
2,T. Brady,NE,11,W33-8at OAK,94.5,8.9,40,9.3,8.7,0.0,-0.4,0.7,95.9,2017,REGULAR
3,K. Cousins,WSH,11,L34-31at NO,86.7,4.6,39,8.0,8.3,-0.2,-0.7,-0.1,84.3,2017,REGULAR
4,T. Taylor,BUF,11,L54-24at LAC,83.9,2.7,32,1.4,0.9,0.5,-0.3,0.1,76.6,2017,REGULAR
5,C. Keenum,MIN,11,W24-7vs. LAR,83.6,4.7,45,8.4,7.3,1.3,0.0,-0.1,81.3,2017,REGULAR
6,A. Dalton,CIN,11,W20-17at DEN,82.6,2.6,30,5.3,4.3,0.4,-1.3,0.6,77.2,2017,REGULAR
7,T. Savage,HOU,11,W31-21vs. ARI,80.9,3.4,35,6.4,6.6,-0.3,-0.5,0.0,79.6,2017,REGULAR
8,M. Stafford,DET,11,W27-24at CHI,78.5,3.1,38,6.5,6.9,-1.1,-1.5,0.7,75.7,2017,REGULAR
9,D. Brees,NO,11,W34-31vs. WSH,78.3,4.1,45,7.0,6.5,0.7,-0.8,-0.1,78.6,2017,REGULAR
10,B. Roethlisberger,PIT,11,W40-17vs. TEN,76.0,3.9,51,7.7,7.5,-0.2,-1.1,0.3,74.6,2017,REGULAR
11,R. Fitzpatrick,TB,11,W30-20at MIA,75.8,3.8,45,7.8,7.1,0.7,-0.4,0.0,76.7,2017,REGULAR
12,C. Wentz,PHI,11,W37-9at DAL,75.1,2.5,34,5.0,5.2,-0.4,0.0,0.2,74.1,2017,REGULAR
13,R. Wilson,SEA,11,L34-31vs. ATL,71.6,4.5,56,8.9,1.4,7.3,-1.9,0.3,75.9,2017,REGULAR
14,J. Goff,LAR,11,L24-7at MIN,70.8,0.7,41,3.4,3.0,0.5,-0.8,-0.1,55.7,2017,REGULAR
15,E. Manning,NYG,11,W12-9vs. KC,69.6,3.6,39,7.1,4.6,1.4,0.0,1.1,78.4,2017,REGULAR
16,M. Trubisky,CHI,11,L27-24vs. DET,56.9,0.9,38,4.3,3.7,0.5,-0.1,0.1,58.6,2017,REGULAR
17,P. Rivers,LAC,11,W54-24vs. BUF,56.3,0.9,33,2.4,2.4,0.0,-0.2,0.0,59.3,2017,REGULAR
18,M. Moore,MIA,11,L30-20vs. TB,56.2,1.8,35,4.8,5.5,-0.7,-0.2,-0.1,67.4,2017,REGULAR
19,M. Mariota,TEN,11,L40-17at PIT,53.9,-0.2,45,2.9,0.1,3.1,-2.4,-0.3,48.4,2017,REGULAR
20,B. Gabbert,ARI,11,L31-21at HOU,52.0,1.0,41,4.1,3.8,-0.3,-0.8,0.6,58.9,2017,REGULAR
21,A. Smith,KC,11,L12-9at NYG,39.0,-1.2,48,3.2,-0.6,3.3,-0.6,0.4,41.2,2017,REGULAR
22,B. Bortles,JAX,11,W19-7at CLE,34.7,-0.1,36,3.1,2.0,1.2,-1.2,-0.1,48.6,2017,REGULAR
23,D. Carr,OAK,11,L33-8vs. NE,34.2,-1.3,54,1.6,1.7,0.0,-0.1,-0.1,41.3,2017,REGULAR
24,B. Osweiler,DEN,11,L20-17vs. CIN,29.7,-2.9,51,1.7,1.3,0.3,-1.2,0.1,30.8,2017,REGULAR
25,J. Flacco,BAL,11,W23-0at GB,20.8,-2.2,31,0.6,0.6,0.0,-1.2,0.0,27.0,2017,REGULAR
26,B. Hundley,GB,11,L23-0vs. BAL,19.3,-5.7,47,-1.1,-2.5,1.6,-2.3,-0.2,15.3,2017,REGULAR
27,D. Prescott,DAL,11,L37-9vs. PHI,14.3,-5.0,36,-1.3,-2.0,0.6,-1.1,0.0,12.2,2017,REGULAR
28,D. Kizer,CLE,11,L19-7vs. JAX,5.6,-9.5,41,-5.0,-5.7,0.7,-3.4,0.0,3.7,2017,REGULAR
1,C. Keenum,MIN,12,W30-23at DET,96.7,8.5,38,11.0,8.6,2.2,-0.7,0.2,95.9,2017,REGULAR
2,P. Rivers,LAC,12,W28-6at DAL,94.5,8.0,39,10.3,9.5,0.0,0.0,0.8,94.9,2017,REGULAR
3,C. Wentz,PHI,12,W31-3vs. CHI,92.1,8.7,48,8.5,5.8,2.6,-0.6,0.2,92.9,2017,REGULAR
4,M. Ryan,ATL,12,W34-20vs. TB,91.2,7.0,35,9.0,8.9,0.1,0.0,0.0,94.3,2017,REGULAR
5,T. Siemian,DEN,12,L21-14at OAK,86.1,3.5,25,2.0,1.8,0.0,-0.2,0.1,87.9,2017,REGULAR
6,D. Carr,OAK,12,W21-14vs. DEN,75.7,2.3,30,3.7,3.7,0.0,-1.0,0.0,74.6,2017,REGULAR
7,R. Fitzpatrick,TB,12,L34-20at ATL,70.9,3.0,51,5.8,4.0,1.5,-0.4,0.3,69.8,2017,REGULAR
8,B. Hundley,GB,12,L31-28at PIT,69.8,1.3,31,4.2,3.1,1.0,-1.6,0.0,64.9,2017,REGULAR
9,R. Wilson,SEA,12,W24-13at SF,67.5,2.3,42,5.4,4.0,0.8,0.0,0.7,68.4,2017,REGULAR
10,T. Brady,NE,12,W35-17vs. MIA,64.4,2.4,35,4.6,5.7,-1.4,0.0,0.3,72.8,2017,REGULAR
11,M. Stafford,DET,12,L30-23vs. MIN,64.0,0.6,42,3.8,5.1,-1.8,-1.4,0.5,54.9,2017,REGULAR
12,J. Goff,LAR,12,W26-20vs. NO,63.1,2.2,51,6.1,4.6,0.0,-1.6,1.5,65.1,2017,REGULAR
13,B. Gabbert,ARI,12,W27-24vs. JAX,62.6,0.2,48,4.5,5.5,-0.8,-0.5,-0.2,51.8,2017,REGULAR
14,T. Taylor,BUF,12,W16-10at KC,62.3,1.9,39,5.3,4.7,0.6,-1.5,0.1,66.5,2017,REGULAR
15,J. McCown,NYJ,12,L35-27vs. CAR,58.4,1.5,42,5.0,3.7,0.5,-1.9,0.8,62.0,2017,REGULAR
16,B. Roethlisberger,PIT,12,W31-28vs. GB,55.5,3.1,52,7.7,7.6,0.3,-0.5,-0.2,69.7,2017,REGULAR
17,B. Bortles,JAX,12,L27-24at ARI,54.3,-0.8,44,3.1,-1.3,4.0,-1.6,0.3,43.4,2017,REGULAR
18,D. Kizer,CLE,12,L30-16at CIN,52.6,-0.4,43,2.6,2.0,0.8,-1.3,-0.1,47.0,2017,REGULAR
19,M. Mariota,TEN,12,W20-16at IND,52.0,0.7,30,3.2,2.5,0.1,0.0,0.6,57.7,2017,REGULAR
20,A. Dalton,CIN,12,W30-16vs. CLE,49.6,2.0,35,4.5,2.1,2.1,-0.7,0.3,69.1,2017,REGULAR
21,T. Savage,HOU,12,L23-16at BAL,46.5,-2.2,45,1.8,0.4,0.0,-0.9,1.5,33.2,2017,REGULAR
22,K. Cousins,WSH,12,W20-10vs. NYG,32.9,-1.1,44,2.9,2.1,0.3,-2.8,0.6,41.6,2017,REGULAR
23,M. Moore,MIA,12,L35-17at NE,32.4,-1.7,43,1.5,0.0,0.7,-1.7,0.8,36.2,2017,REGULAR
24,A. Smith,KC,12,L16-10vs. BUF,32.0,-2.1,47,2.1,1.6,0.2,-0.9,0.3,34.7,2017,REGULAR
25,D. Brees,NO,12,L26-20at LAR,30.3,-3.5,39,0.1,-0.1,0.1,-1.7,0.1,22.0,2017,REGULAR
26,J. Flacco,BAL,12,W23-16vs. HOU,25.7,-1.5,40,2.1,0.3,1.1,-0.5,0.7,36.6,2017,REGULAR
27,C. Newton,CAR,12,W35-27at NYJ,25.1,-3.1,48,1.2,1.6,-0.9,-1.3,0.5,28.4,2017,REGULAR
28,J. Brissett,IND,12,L20-16vs. TEN,21.5,-4.0,41,-0.2,1.8,-2.0,-3.2,-0.1,20.2,2017,REGULAR
29,D. Prescott,DAL,12,L28-6vs. LAC,19.9,-3.5,31,-0.5,-1.0,0.0,-1.1,0.5,17.1,2017,REGULAR
30,C.J. Beathard,SF,12,L24-13vs. SEA,15.2,-6.8,49,-1.8,-1.6,-0.5,-1.4,0.3,12.3,2017,REGULAR
31,E. Manning,NYG,12,L20-10at WSH,8.9,-6.0,33,-2.8,-2.6,0.0,-3.0,-0.3,7.0,2017,REGULAR
32,P. Lynch,DEN,12,L21-14at OAK,3.7,-4.8,22,-2.5,-2.5,0.3,-1.7,-0.3,4.3,2017,REGULAR
33,M. Trubisky,CHI,12,L31-3at PHI,0.6,-17.9,45,-6.0,-2.3,-3.7,-0.3,0.1,0.4,2017,REGULAR
1,A. Smith,KC,13,L38-31at NYJ,95.7,8.6,37,11.6,7.6,4.1,-0.8,-0.2,96.3,2017,REGULAR
2,J. McCown,NYJ,13,W38-31vs. KC,89.2,8.7,46,12.7,8.2,4.3,0.0,0.2,93.5,2017,REGULAR
3,J. Flacco,BAL,13,W44-20vs. DET,83.6,4.7,39,7.1,6.8,0.0,0.0,0.3,84.6,2017,REGULAR
4,B. Bortles,JAX,13,W30-10vs. IND,81.5,6.2,44,7.8,6.9,1.1,-0.5,-0.2,87.9,2017,REGULAR
5,M. Stafford,DET,13,L44-20at BAL,77.8,1.8,34,4.1,4.4,-0.3,-1.5,0.0,68.2,2017,REGULAR
6,T. Savage,HOU,13,L24-13at TEN,77.2,3.7,60,8.6,7.8,0.0,-1.0,0.8,70.4,2017,REGULAR
7,R. Wilson,SEA,13,W24-10vs. PHI,76.1,2.9,43,6.2,6.2,-0.7,-0.8,0.7,72.5,2017,REGULAR
8,P. Rivers,LAC,13,W19-10vs. CLE,73.7,6.0,46,9.9,10.0,0.0,-0.3,-0.1,86.4,2017,REGULAR
9,J. Garoppolo,SF,13,W15-14at CHI,71.3,2.4,43,6.3,6.3,0.1,-1.0,-0.1,68.9,2017,REGULAR
10,T. Brady,NE,13,W23-3at BUF,70.1,1.8,37,4.2,4.4,0.0,-1.2,-0.2,66.7,2017,REGULAR
11,A. Dalton,CIN,13,L23-20vs. PIT,69.4,2.6,42,6.0,5.5,0.7,-1.0,-0.2,70.5,2017,REGULAR
12,C. Wentz,PHI,13,L24-10at SEA,68.7,1.2,54,4.6,4.9,-0.7,-1.1,0.3,57.5,2017,REGULAR
13,B. Roethlisberger,PIT,13,W23-20at CIN,65.8,1.4,46,5.2,3.8,0.3,-0.6,1.1,60.6,2017,REGULAR
14,C. Keenum,MIN,13,W14-9at ATL,64.0,1.3,35,4.5,4.3,-0.3,-1.5,0.5,62.8,2017,REGULAR
15,D. Prescott,DAL,13,W38-14vs. WSH,60.1,1.0,33,3.6,2.2,0.8,-0.7,0.6,60.6,2017,REGULAR
16,D. Brees,NO,13,W31-21vs. CAR,59.7,1.5,38,4.2,4.3,-0.2,-0.8,0.1,63.3,2017,REGULAR
17,M. Ryan,ATL,13,L14-9vs. MIN,58.5,-0.1,33,2.9,3.2,-0.8,0.0,0.5,49.2,2017,REGULAR
18,D. Kizer,CLE,13,L19-10at LAC,57.7,-0.5,42,3.1,0.7,1.7,-1.2,0.7,46.1,2017,REGULAR
19,C. Newton,CAR,13,L31-21at NO,52.8,-0.2,38,2.6,1.1,0.6,-1.2,0.9,48.0,2017,REGULAR
20,D. Carr,OAK,13,W24-17vs. NYG,52.0,1.3,39,4.8,4.9,0.0,-0.4,-0.2,61.2,2017,REGULAR
21,J. Cutler,MIA,13,W35-9vs. DEN,49.0,-0.2,35,2.3,2.4,-0.2,-0.6,0.2,47.5,2017,REGULAR
22,M. Mariota,TEN,13,W24-13vs. HOU,44.7,0.7,33,3.7,0.7,1.9,-1.1,1.0,57.5,2017,REGULAR
23,J. Goff,LAR,13,W32-16at ARI,44.2,-1.8,38,1.4,1.6,0.0,-0.4,-0.2,33.8,2017,REGULAR
24,G. Smith,NYG,13,L24-17at OAK,40.6,-0.7,45,3.0,2.4,0.1,-1.0,0.5,44.6,2017,REGULAR
25,M. Trubisky,CHI,13,L15-14vs. SF,39.6,-0.1,21,1.8,2.5,-0.8,-1.2,0.2,48.9,2017,REGULAR
26,J. Winston,TB,13,L26-20at GB,39.0,-0.2,46,4.0,3.8,-0.2,-3.0,0.4,48.5,2017,REGULAR
27,B. Hundley,GB,13,W26-20vs. TB,34.6,-0.3,31,2.5,-1.7,4.2,-1.2,-0.1,46.0,2017,REGULAR
28,J. Brissett,IND,13,L30-10at JAX,25.4,-5.6,44,-0.9,-0.7,-0.2,-1.1,0.0,14.1,2017,REGULAR
29,T. Taylor,BUF,13,L23-3vs. NE,23.9,-1.2,24,0.8,-1.9,2.7,-1.3,0.0,32.8,2017,REGULAR
30,K. Cousins,WSH,13,L38-14at DAL,16.4,-5.5,46,-1.0,-1.1,0.2,-1.6,-0.1,15.7,2017,REGULAR
31,B. Gabbert,ARI,13,L32-16vs. LAR,16.0,-5.8,45,-1.3,-0.8,-0.4,-1.9,-0.1,14.0,2017,REGULAR
32,T. Siemian,DEN,13,L35-9at MIA,2.1,-13.9,51,-6.2,-6.1,0.0,-1.1,-0.1,2.1,2017,REGULAR
1,D. Prescott,DAL,14,W30-10at NYG,89.4,5.2,33,8.2,7.8,0.3,0.0,0.0,90.2,2017,REGULAR
2,P. Rivers,LAC,14,W30-13vs. WSH,88.7,5.2,35,6.1,6.2,0.0,-0.3,-0.1,88.9,2017,REGULAR
3,C. Wentz,PHI,14,W43-35at LAR,88.5,5.7,50,10.1,8.8,0.3,-0.5,0.9,83.2,2017,REGULAR
4,T.J. Yates,HOU,14,L26-16vs. SF,84.9,4.9,34,6.3,4.7,1.2,-0.1,0.4,88.6,2017,REGULAR
5,B. Bortles,JAX,14,W30-24vs. SEA,84.6,3.2,31,5.5,5.9,-0.2,0.0,-0.2,81.1,2017,REGULAR
6,B. Roethlisberger,PIT,14,W39-38vs. BAL,82.9,6.6,72,12.8,11.4,0.6,-0.9,0.8,78.5,2017,REGULAR
7,M. Stafford,DET,14,W24-21at TB,80.4,5.4,47,9.6,9.6,0.0,0.0,0.0,83.3,2017,REGULAR
8,J. Flacco,BAL,14,L39-38at PIT,79.3,2.9,37,6.1,4.6,0.0,0.0,1.5,75.4,2017,REGULAR
9,J. Brissett,IND,14,L13-7at BUF,73.2,1.4,24,3.6,1.9,1.8,-0.4,0.0,70.0,2017,REGULAR
10,R. Wilson,SEA,14,L30-24at JAX,72.0,0.6,38,3.7,1.1,2.6,-1.3,0.0,55.4,2017,REGULAR
11,J. Garoppolo,SF,14,W26-16at HOU,69.2,2.9,39,6.3,5.4,-0.1,-1.2,1.0,74.0,2017,REGULAR
12,B. Hundley,GB,14,W27-21at CLE,68.6,5.2,56,10.0,9.5,0.6,-0.5,0.0,79.0,2017,REGULAR
13,J. Winston,TB,14,L24-21vs. DET,68.3,2.6,44,6.3,4.6,0.6,-0.7,1.1,69.8,2017,REGULAR
14,T. Siemian,DEN,14,W23-0vs. NYJ,66.9,3.2,39,5.1,3.7,1.1,-0.6,0.4,75.9,2017,REGULAR
15,M. Trubisky,CHI,14,W33-7at CIN,64.4,1.0,39,4.2,4.6,-0.1,-0.9,-0.3,59.1,2017,REGULAR
16,D. Kizer,CLE,14,L27-21vs. GB,63.5,2.7,33,5.6,4.5,1.2,-0.7,0.0,76.3,2017,REGULAR
17,J. Cutler,MIA,14,W27-20vs. NE,59.4,2.6,45,5.9,4.8,0.1,-1.0,1.0,69.6,2017,REGULAR
18,D. Brees,NO,14,L20-17at ATL,53.6,0.2,38,3.7,3.3,0.4,-1.3,0.0,52.3,2017,REGULAR
19,C. Newton,CAR,14,W31-24vs. MIN,52.8,-0.7,36,2.5,0.4,2.1,-0.7,0.0,43.4,2017,REGULAR
20,E. Manning,NYG,14,L30-10vs. DAL,52.6,1.2,52,5.2,4.6,0.0,0.0,0.7,58.2,2017,REGULAR
21,C. Keenum,MIN,14,L31-24at CAR,45.4,-1.3,58,3.7,1.2,2.1,-2.7,0.3,42.3,2017,REGULAR
22,K. Cousins,WSH,14,L30-13at LAC,43.5,-1.7,32,0.8,1.0,-0.4,-0.3,0.1,32.5,2017,REGULAR
23,A. Smith,KC,14,W26-15vs. OAK,43.1,0.5,44,3.4,2.8,0.1,-1.2,0.6,54.2,2017,REGULAR
24,J. Goff,LAR,14,L43-35vs. PHI,36.9,-1.6,32,1.2,0.9,-0.3,-0.4,0.6,32.7,2017,REGULAR
25,T. Brady,NE,14,L27-20at MIA,36.5,-1.8,51,2.3,1.1,0.0,-0.9,1.2,37.7,2017,REGULAR
26,A. Dalton,CIN,14,L33-7vs. CHI,26.0,-2.2,33,0.6,0.7,0.0,-0.4,-0.1,28.3,2017,REGULAR
27,M. Mariota,TEN,14,L12-7at ARI,24.6,-4.5,41,-0.7,-1.6,0.3,-1.1,0.6,17.4,2017,REGULAR
28,M. Ryan,ATL,14,W20-17vs. NO,24.6,-2.5,34,0.6,0.6,-0.3,-0.6,0.3,26.2,2017,REGULAR
29,B. Gabbert,ARI,14,W12-7vs. TEN,17.9,-4.3,38,-0.8,-0.9,-0.1,-4.2,0.2,16.8,2017,REGULAR
30,D. Carr,OAK,14,L26-15at KC,13.7,-5.7,49,-0.6,-1.0,0.0,-0.7,0.4,16.1,2017,REGULAR
1,B. Osweiler,DEN,15,W25-13at IND,99.2,9.3,26,11.3,7.6,3.5,0.0,0.2,99.4,2017,REGULAR
2,B. Bortles,JAX,15,W45-7vs. HOU,95.5,8.6,34,7.2,6.3,0.0,-0.2,0.9,97.3,2017,REGULAR
3,J. Garoppolo,SF,15,W25-23vs. TEN,91.7,7.6,46,11.6,11.3,0.0,-1.5,0.3,91.1,2017,REGULAR
4,M. Mariota,TEN,15,L25-23at SF,90.0,5.8,37,9.1,8.5,0.4,-0.3,0.2,90.3,2017,REGULAR
5,B. Roethlisberger,PIT,15,L27-24vs. NE,88.1,6.3,35,9.4,8.4,1.0,-0.9,-0.1,92.8,2017,REGULAR
6,T. Taylor,BUF,15,W24-16vs. MIA,87.7,6.0,37,7.6,3.9,3.6,-0.6,0.2,90.9,2017,REGULAR
7,T. Brady,NE,15,W27-24at PIT,86.0,4.6,41,8.3,7.6,0.0,-1.0,0.7,83.1,2017,REGULAR
8,C. Newton,CAR,15,W31-24vs. GB,84.6,7.9,48,11.7,7.7,2.9,-0.5,1.1,91.0,2017,REGULAR
9,J. Winston,TB,15,L24-21vs. ATL,79.4,4.6,41,8.0,8.5,-0.5,-0.5,-0.1,82.9,2017,REGULAR
10,A. Smith,KC,15,W30-13vs. LAC,77.8,3.0,40,6.5,6.2,-0.5,-0.5,0.8,74.3,2017,REGULAR
11,D. Brees,NO,15,W31-19vs. NYJ,76.4,4.2,37,7.4,7.2,0.0,0.0,0.2,83.5,2017,REGULAR
12,D. Carr,OAK,15,L20-17vs. DAL,74.9,4.5,48,8.7,5.4,2.0,0.0,1.3,78.9,2017,REGULAR
13,M. Ryan,ATL,15,W24-21at TB,74.7,3.3,36,6.4,4.6,1.9,-0.3,-0.1,78.3,2017,REGULAR
14,E. Manning,NYG,15,L34-29vs. PHI,71.9,3.4,64,8.9,8.5,0.0,-0.4,0.4,67.9,2017,REGULAR
15,N. Foles,PHI,15,W34-29at NYG,65.8,2.2,42,6.0,5.3,0.1,-0.4,0.6,67.9,2017,REGULAR
16,C. Keenum,MIN,15,W34-7vs. CIN,64.6,1.4,30,2.5,1.0,1.3,-0.8,0.2,65.9,2017,REGULAR
17,M. Stafford,DET,15,W20-10vs. CHI,64.2,2.0,40,4.7,4.4,0.0,-1.1,0.2,66.9,2017,REGULAR
18,D. Prescott,DAL,15,W20-17at OAK,63.2,1.9,38,5.3,1.7,3.0,-0.7,0.6,67.0,2017,REGULAR
19,A. Rodgers,GB,15,L31-24at CAR,59.7,1.0,56,5.2,2.4,2.8,-1.2,0.1,56.6,2017,REGULAR
20,K. Cousins,WSH,15,W20-15vs. ARI,58.6,0.4,32,3.3,3.8,-0.8,-0.7,0.3,54.7,2017,REGULAR
21,J. Brissett,IND,15,L25-13vs. DEN,58.1,0.7,37,3.6,2.1,1.4,-0.5,0.1,56.6,2017,REGULAR
22,J. Flacco,BAL,15,W27-10at CLE,54.1,2.5,49,5.8,4.8,0.8,-0.9,0.2,67.0,2017,REGULAR
23,B. Petty,NYJ,15,L31-19at NO,46.1,-1.2,47,2.5,0.3,1.4,-0.1,0.8,41.4,2017,REGULAR
24,P. Rivers,LAC,15,L30-13at KC,38.0,-0.9,42,2.5,2.2,0.0,-1.1,0.3,42.5,2017,REGULAR
25,J. Goff,LAR,15,W42-7at SEA,37.7,-1.8,25,0.3,0.2,0.0,-0.2,0.1,26.4,2017,REGULAR
26,J. Cutler,MIA,15,L24-16at BUF,29.4,-3.9,54,0.7,-0.1,0.8,-1.2,-0.1,26.3,2017,REGULAR
27,B. Gabbert,ARI,15,L20-15at WSH,25.9,-5.2,56,-0.1,-2.8,2.2,-3.0,0.5,21.2,2017,REGULAR
28,M. Trubisky,CHI,15,L20-10at DET,21.2,-6.1,57,-0.5,-0.3,-0.2,-0.7,0.0,17.9,2017,REGULAR
29,D. Kizer,CLE,15,L27-10vs. BAL,15.2,-7.2,51,-2.1,-2.5,-0.1,-0.6,0.6,11.9,2017,REGULAR
30,R. Wilson,SEA,15,L42-7vs. LAR,10.9,-7.0,44,-1.5,-1.9,0.6,-1.8,-0.1,9.5,2017,REGULAR
31,A. Dalton,CIN,15,L34-7at MIN,5.4,-7.0,28,-2.4,-2.4,0.0,-1.1,0.0,2.9,2017,REGULAR
32,T.J. Yates,HOU,15,L45-7at JAX,5.2,-10.5,41,-3.1,-2.8,0.0,-1.5,-0.3,2.6,2017,REGULAR
1,J. Garoppolo,SF,16,W44-33vs. JAX,92.0,4.9,35,7.7,7.2,0.6,-0.5,-0.1,88.1,2017,REGULAR
2,B. Roethlisberger,PIT,16,W34-6at HOU,80.2,3.6,31,4.7,4.2,0.0,0.0,0.5,83.7,2017,REGULAR
3,R. Wilson,SEA,16,W21-12at DAL,78.1,2.9,31,5.5,3.2,1.9,-1.7,0.3,78.6,2017,REGULAR
4,J. Flacco,BAL,16,W23-16vs. IND,73.2,4.7,44,8.6,8.0,-0.3,-0.8,0.8,81.9,2017,REGULAR
5,J. Cutler,MIA,16,L29-13at KC,71.5,3.3,39,4.9,4.9,0.0,0.0,0.0,76.6,2017,REGULAR
6,A. Smith,KC,16,W29-13vs. MIA,67.6,3.8,50,7.4,5.3,1.4,-0.3,0.7,74.4,2017,REGULAR
7,M. Stafford,DET,16,L26-17at CIN,67.5,1.5,43,4.9,3.4,1.1,-0.3,0.4,62.4,2017,REGULAR
8,P. Rivers,LAC,16,W14-7at NYJ,65.3,2.6,43,6.4,6.3,0.0,0.0,0.1,70.0,2017,REGULAR
9,K. Cousins,WSH,16,W27-11vs. DEN,64.6,1.8,42,5.0,3.9,1.2,0.0,-0.1,64.4,2017,REGULAR
10,T. Brady,NE,16,W37-16vs. BUF,57.9,1.2,34,4.1,2.4,0.2,-0.9,1.5,62.1,2017,REGULAR
